pull request url html,pull request url,body,commit_id,create at,id,diff_hunk,position,update at,url,html url,user
https://github.com/hyperledger/composer-tools/pull/162,https://github.com/hyperledger/composer-tools/pull/162,"line 61 : Should this comment be
# check that the composer command exists at a version > 0.20.4",e0ca5230ddd0b7949e24243119d79d368d7a5594,2018-11-15 15:19:18,233884456,"@@ -0,0 +1,159 @@
+#!/bin/bash
+
+# Licensed under the Apache License, Version 2.0 (the ""License"");
+# you may not use this file except in compliance with the License.
+# You may obtain a copy of the License at
+# 
+# http://www.apache.org/licenses/LICENSE-2.0
+# 
+# Unless required by applicable law or agreed to in writing, software
+# distributed under the License is distributed on an ""AS IS"" BASIS,
+# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
+# See the License for the specific language governing permissions and
+# limitations under the License.
+
+Usage() {
+	echo """"
+	echo ""Usage: ./createPeerAdminCard.sh [-h host] [-n]""
+	echo """"
+	echo ""Options:""
+	echo -e ""\t-h or --host:\t\t(Optional) name of the host to specify in the connection profile""
+	echo -e ""\t-n or --noimport:\t(Optional) don't import into card store""
+	echo """"
+	echo ""Example: ./createPeerAdminCard.sh""
+	echo """"
+	exit 1
+}
+
+Parse_Arguments() {
+	while [ $# -gt 0 ]; do
+		case $1 in
+			--help)
+				HELPINFO=true
+				;;
+			--host | -h)
+                shift
+				HOST=""$1""
+				;;
+            --noimport | -n)
+				NOIMPORT=true
+				;;
+		esac
+		shift
+	done
+}
+
+HOST=localhost
+Parse_Arguments $@
+
+if [ ""${HELPINFO}"" == ""true"" ]; then
+    Usage
+fi
+
+# Grab the current directory
+DIR=""$( cd ""$( dirname ""${BASH_SOURCE[0]}"" )"" && pwd )""
+
+if [ -z ""${HL_COMPOSER_CLI}"" ]; then
+  HL_COMPOSER_CLI=$(which composer)
+fi
+
+echo
+# check that the composer command exists at a version >v0.16",61,2018-11-15 15:21:17,https://api.github.com/repos/hyperledger/composer-tools/pulls/comments/233884456,https://github.com/hyperledger/composer-tools/pull/162#discussion_r233884456,lesleyannjordan
https://github.com/hyperledger/composer-tools/pull/162,https://github.com/hyperledger/composer-tools/pull/162,line 68 Should this line have references to fabric 1.3 (rather than fabric 1.3) and should the version be 0.20.3 +?,e0ca5230ddd0b7949e24243119d79d368d7a5594,2018-11-15 15:20:28,233884911,"@@ -0,0 +1,159 @@
+#!/bin/bash
+
+# Licensed under the Apache License, Version 2.0 (the ""License"");
+# you may not use this file except in compliance with the License.
+# You may obtain a copy of the License at
+# 
+# http://www.apache.org/licenses/LICENSE-2.0
+# 
+# Unless required by applicable law or agreed to in writing, software
+# distributed under the License is distributed on an ""AS IS"" BASIS,
+# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
+# See the License for the specific language governing permissions and
+# limitations under the License.
+
+Usage() {
+	echo """"
+	echo ""Usage: ./createPeerAdminCard.sh [-h host] [-n]""
+	echo """"
+	echo ""Options:""
+	echo -e ""\t-h or --host:\t\t(Optional) name of the host to specify in the connection profile""
+	echo -e ""\t-n or --noimport:\t(Optional) don't import into card store""
+	echo """"
+	echo ""Example: ./createPeerAdminCard.sh""
+	echo """"
+	exit 1
+}
+
+Parse_Arguments() {
+	while [ $# -gt 0 ]; do
+		case $1 in
+			--help)
+				HELPINFO=true
+				;;
+			--host | -h)
+                shift
+				HOST=""$1""
+				;;
+            --noimport | -n)
+				NOIMPORT=true
+				;;
+		esac
+		shift
+	done
+}
+
+HOST=localhost
+Parse_Arguments $@
+
+if [ ""${HELPINFO}"" == ""true"" ]; then
+    Usage
+fi
+
+# Grab the current directory
+DIR=""$( cd ""$( dirname ""${BASH_SOURCE[0]}"" )"" && pwd )""
+
+if [ -z ""${HL_COMPOSER_CLI}"" ]; then
+  HL_COMPOSER_CLI=$(which composer)
+fi
+
+echo
+# check that the composer command exists at a version >v0.16
+COMPOSER_VERSION=$(""${HL_COMPOSER_CLI}"" --version 2>/dev/null)
+COMPOSER_RC=$?
+
+if [ $COMPOSER_RC -eq 0 ]; then
+    AWKRET=$(echo $COMPOSER_VERSION | awk -F. '{if ($2<20) print ""1""; else print ""0"";}')
+    if [ $AWKRET -eq 1 ]; then
+        echo Cannot use $COMPOSER_VERSION version of composer with fabric 1.2, v0.20 or higher is required",68,2018-11-15 15:21:17,https://api.github.com/repos/hyperledger/composer-tools/pulls/comments/233884911,https://github.com/hyperledger/composer-tools/pull/162#discussion_r233884911,lesleyannjordan
https://github.com/hyperledger/composer-tools/pull/162,https://github.com/hyperledger/composer-tools/pull/162,Probably should say various versions of fabric rather than v1.3 only,e0ca5230ddd0b7949e24243119d79d368d7a5594,2018-11-20 05:14:56,234871217,"@@ -1,22 +1,24 @@
 # fabric-dev-servers
 
-This repository contains a number of helper scripts to start up a Hyperledger Fabric v1.2
+This repository contains a number of helper scripts to start up a Hyperledger Fabric v1.3",4,2018-11-20 05:14:56,https://api.github.com/repos/hyperledger/composer-tools/pulls/comments/234871217,https://github.com/hyperledger/composer-tools/pull/162#discussion_r234871217,davidkel
https://github.com/hyperledger/composer-tools/pull/162,https://github.com/hyperledger/composer-tools/pull/162,"We should match the version of couchdb that is used by byfn, which is probably going to be 0.4.14",e0ca5230ddd0b7949e24243119d79d368d7a5594,2018-11-20 05:26:34,234872694,"@@ -0,0 +1,69 @@
+version: '2'
+
+services:
+  ca.org1.example.com:
+    image: hyperledger/fabric-ca:1.3.0
+    environment:
+      - FABRIC_CA_HOME=/etc/hyperledger/fabric-ca-server
+      - FABRIC_CA_SERVER_CA_NAME=ca.org1.example.com
+
+    ports:
+      - ""7054:7054""
+    command: sh -c 'fabric-ca-server start --ca.certfile /etc/hyperledger/fabric-ca-server-config/ca.org1.example.com-cert.pem --ca.keyfile /etc/hyperledger/fabric-ca-server-config/19ab65abbb04807dad12e4c0a9aaa6649e70868e3abd0217a322d89e47e1a6ae_sk -b admin:adminpw -d'
+    volumes:
+      - ./crypto-config/peerOrganizations/org1.example.com/ca/:/etc/hyperledger/fabric-ca-server-config
+    container_name: ca.org1.example.com
+
+  orderer.example.com:
+    container_name: orderer.example.com
+    image: hyperledger/fabric-orderer:1.3.0
+    environment:
+      - ORDERER_GENERAL_LOGLEVEL=debug
+      - ORDERER_GENERAL_LISTENADDRESS=0.0.0.0
+      - ORDERER_GENERAL_GENESISMETHOD=file
+      - ORDERER_GENERAL_GENESISFILE=/etc/hyperledger/configtx/composer-genesis.block
+      - ORDERER_GENERAL_LOCALMSPID=OrdererMSP
+      - ORDERER_GENERAL_LOCALMSPDIR=/etc/hyperledger/msp/orderer/msp
+    working_dir: /opt/gopath/src/github.com/hyperledger/fabric
+    command: orderer
+    ports:
+      - 7050:7050
+    volumes:
+        - ./:/etc/hyperledger/configtx
+        - ./crypto-config/ordererOrganizations/example.com/orderers/orderer.example.com/msp:/etc/hyperledger/msp/orderer/msp
+
+  peer0.org1.example.com:
+    container_name: peer0.org1.example.com
+    image: hyperledger/fabric-peer:1.3.0
+    environment:
+      - CORE_LOGGING_LEVEL=debug
+      - CORE_CHAINCODE_LOGGING_LEVEL=DEBUG
+      - CORE_VM_ENDPOINT=unix:///host/var/run/docker.sock
+      - CORE_PEER_ID=peer0.org1.example.com
+      - CORE_PEER_ADDRESS=peer0.org1.example.com:7051
+      - CORE_VM_DOCKER_HOSTCONFIG_NETWORKMODE=composer_default
+      - CORE_PEER_LOCALMSPID=Org1MSP
+      - CORE_PEER_MSPCONFIGPATH=/etc/hyperledger/peer/msp
+      - CORE_LEDGER_STATE_STATEDATABASE=CouchDB
+      - CORE_LEDGER_STATE_COUCHDBCONFIG_COUCHDBADDRESS=couchdb:5984
+    working_dir: /opt/gopath/src/github.com/hyperledger/fabric
+    command: peer node start
+    ports:
+      - 7051:7051
+      - 7053:7053
+    volumes:
+        - /var/run/:/host/var/run/
+        - ./:/etc/hyperledger/configtx
+        - ./crypto-config/peerOrganizations/org1.example.com/peers/peer0.org1.example.com/msp:/etc/hyperledger/peer/msp
+        - ./crypto-config/peerOrganizations/org1.example.com/users:/etc/hyperledger/msp/users
+    depends_on:
+      - orderer.example.com
+      - couchdb
+
+  couchdb:
+    container_name: couchdb
+    image: hyperledger/fabric-couchdb:0.4.10",65,2018-11-20 05:26:35,https://api.github.com/repos/hyperledger/composer-tools/pulls/comments/234872694,https://github.com/hyperledger/composer-tools/pull/162#discussion_r234872694,davidkel
https://github.com/hyperledger/composer-tools/pull/139,https://github.com/hyperledger/composer-tools/pull/139,what does 'detected' mean? i have composer-cli installed and running but not sure what and why makes it 'undetectable' when this script is running. thx,a5492e6f2913cbd93df6ea6902b914d0e2ef272a,2018-09-07 22:41:40,216103887,"@@ -0,0 +1,159 @@
+#!/bin/bash
+
+# Licensed under the Apache License, Version 2.0 (the ""License"");
+# you may not use this file except in compliance with the License.
+# You may obtain a copy of the License at
+# 
+# http://www.apache.org/licenses/LICENSE-2.0
+# 
+# Unless required by applicable law or agreed to in writing, software
+# distributed under the License is distributed on an ""AS IS"" BASIS,
+# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
+# See the License for the specific language governing permissions and
+# limitations under the License.
+
+Usage() {
+	echo """"
+	echo ""Usage: ./createPeerAdminCard.sh [-h host] [-n]""
+	echo """"
+	echo ""Options:""
+	echo -e ""\t-h or --host:\t\t(Optional) name of the host to specify in the connection profile""
+	echo -e ""\t-n or --noimport:\t(Optional) don't import into card store""
+	echo """"
+	echo ""Example: ./createPeerAdminCard.sh""
+	echo """"
+	exit 1
+}
+
+Parse_Arguments() {
+	while [ $# -gt 0 ]; do
+		case $1 in
+			--help)
+				HELPINFO=true
+				;;
+			--host | -h)
+                shift
+				HOST=""$1""
+				;;
+            --noimport | -n)
+				NOIMPORT=true
+				;;
+		esac
+		shift
+	done
+}
+
+HOST=localhost
+Parse_Arguments $@
+
+if [ ""${HELPINFO}"" == ""true"" ]; then
+    Usage
+fi
+
+# Grab the current directory
+DIR=""$( cd ""$( dirname ""${BASH_SOURCE[0]}"" )"" && pwd )""
+
+if [ -z ""${HL_COMPOSER_CLI}"" ]; then
+  HL_COMPOSER_CLI=$(which composer)
+fi
+
+echo
+# check that the composer command exists at a version >v0.16
+COMPOSER_VERSION=$(""${HL_COMPOSER_CLI}"" --version 2>/dev/null)
+COMPOSER_RC=$?
+
+if [ $COMPOSER_RC -eq 0 ]; then
+    AWKRET=$(echo $COMPOSER_VERSION | awk -F. '{if ($2<20) print ""1""; else print ""0"";}')
+    if [ $AWKRET -eq 1 ]; then
+        echo Cannot use $COMPOSER_VERSION version of composer with fabric 1.2, v0.20 or higher is required
+        exit 1
+    else
+        echo Using composer-cli at $COMPOSER_VERSION
+    fi
+else
+    echo 'No version of composer-cli has been detected, you need to install composer-cli at v0.20 or higher'",74,2018-09-07 22:41:40,https://api.github.com/repos/hyperledger/composer-tools/pulls/comments/216103887,https://github.com/hyperledger/composer-tools/pull/139#discussion_r216103887,greg2git
https://github.com/hyperledger/composer-tools/pull/126,https://github.com/hyperledger/composer-tools/pull/126,what is the 'node-red-contrib-scx.....' package?,33493989136dd3b7603f26f54255bba91c022d91,2018-04-06 12:23:09,179741073,"@@ -3,8 +3,9 @@
   ""version"": ""0.0.11"",
   ""description"": ""Hyperledger Composer nodes for node-red"",
   ""dependencies"": {
-    ""composer-client"": ""^0.16.0-0"",
-    ""composer-common"": ""^0.16.0-0""
+    ""composer-client"": ""^0.19.0-0"",
+    ""composer-common"": ""^0.19.0-0"",
+    ""node-red-contrib-scx-ibmiotapp"": ""0.0.49""",,2018-04-06 17:33:13,https://api.github.com/repos/hyperledger/composer-tools/pulls/comments/179741073,https://github.com/hyperledger/composer-tools/pull/126#discussion_r179741073,cazfletch
https://github.com/hyperledger/composer-tools/pull/125,https://github.com/hyperledger/composer-tools/pull/125,Can you remove this file and add it to the git ignore please,763e9a2b07029913b396e653de3ca71ef601c980,2018-04-25 16:50:02,184131923,"@@ -0,0 +1,1070 @@
+{",,2018-04-26 08:28:21,https://api.github.com/repos/hyperledger/composer-tools/pulls/comments/184131923,https://github.com/hyperledger/composer-tools/pull/125#discussion_r184131923,cazfletch
https://github.com/hyperledger/composer-tools/pull/125,https://github.com/hyperledger/composer-tools/pull/125,Can you also remove this file please,763e9a2b07029913b396e653de3ca71ef601c980,2018-04-25 16:50:32,184132143,"@@ -0,0 +1,3552 @@
+{",,2018-04-26 08:28:21,https://api.github.com/repos/hyperledger/composer-tools/pulls/comments/184132143,https://github.com/hyperledger/composer-tools/pull/125#discussion_r184132143,cazfletch
https://github.com/hyperledger/composer-tools/pull/117,https://github.com/hyperledger/composer-tools/pull/117,"""The any"" ?",d18f701cdab0027bbd986025cb3334e284110fcf,2018-04-01 15:17:35,178460858,"@@ -75,7 +68,28 @@ Any options specified in options, will be passed directly into the `redis.create
 As this is using the *config* module specifing the details on the command line via environment variables can be achieved by
 
 ```
-export NODE_CONFIG={""composer"":{""wallet"":{""type"":""@ampretia/composer-wallet-redis"",""desc"":""Uses  a local redis instance,""options"":{}}}}
+export NODE_CONFIG={""composer"":{""wallet"":{""type"":""composer-wallet-redis"",""desc"":""Uses  a local redis instance,""options"":{}}}}
+```
+
+The any application (or command line, eg `composer card list`) that is in this shell will use the cloud wallets backed by the redis server. ",,2018-04-25 08:51:49,https://api.github.com/repos/hyperledger/composer-tools/pulls/comments/178460858,https://github.com/hyperledger/composer-tools/pull/117#discussion_r178460858,davidkel
https://github.com/hyperledger/composer-tools/pull/85,https://github.com/hyperledger/composer-tools/pull/85,"do we have the composer --version anywhere?
",9984cbe1cd1b8114e1417993e497ea7be2dfecfa,2018-01-11 16:58:40,161013287,"@@ -0,0 +1,106 @@
+#!/bin/bash
+#
+echo ""Gathering system information...""
+
+# setup 
+setup()
+{
+  DC_DIR=""/tmp/DataCapture""
+  if ! [[ -d ""$DC_DIR"" && ! -L ""$DC_DIR"" ]] ; then
+    echo 'Creating temporary directory' $DC_DIR
+    mkdir $DC_DIR
+    if [ $? -ne 0 ] ; then
+      echo ""Could not make temp directory for data capture"" 
+      exit -1
+    fi
+  fi
+  CURRENT_DATE=$(date +""%Y-%m-%d"")
+  ENVOUTFILE=""$DC_DIR/""environment-""$CURRENT_DATE"".log
+  OUTFILE=""composer_logs.""$CURRENT_DATE.tgz
+  if [ -x $ENVOUTFILE ]; then 
+    rm $ENVOUTFILE
+  fi
+  touch $ENVOUTFILE && chmod +w $ENVOUTFILE
+}
+
+# teardown
+teardown() 
+{
+  rm -rf $DC_DIR
+}
+
+# Get the versions of the commands that should be installed
+get_command_info() 
+{
+  if ! [ -x ""$(command -v uname)"" ]; then
+    echo 'Error: Could not detect OS.' >&2
+  else
+    echo 'The current OS is ' $(uname -a) >> $ENVOUTFILE
+  fi
+  if ! [ -x ""$(command -v node)"" ]; then
+    echo 'Error: NodeJS is not installed.' >&2
+  else
+    echo 'The current version of NodeJS is' $(node --version) >> $ENVOUTFILE
+    NODECMD=node
+  fi
+  if ! [ -x ""$(command -v npm)"" ]; then
+    echo 'Error: NPM is not installed.' >&2
+  else
+    echo 'The current version of NPM is' $(npm --version) >> $ENVOUTFILE
+    NPMCMD=node
+  fi
+  if ! [ -x ""$(command -v composer)"" ]; then
+    echo 'Error: composer is not installed.' >&2
+  else
+    echo 'The current version of Composer is' $(composer --version) >> $ENVOUTFILE
+    COMPOSERCMD=composer
+  fi
+  if ! [ -x ""$(command -v docker-compose)"" ]; then
+    echo 'docker-compose is not installed.' >&2
+  else
+    echo 'The current version of Docker is' $(docker-compose --version) >> $ENVOUTFILE
+    DOCKER_COMPOSE_CMD=docker-compose
+  fi
+  if ! [ -x ""$(command -v docker)"" ]; then
+    echo 'Error: docker is not installed.' >&2
+  else
+    echo 'The current version of Docker is' $(docker --version) >> $ENVOUTFILE
+    DOCKER_CMD=docker
+    echo ""Running docker containers \n"" >> $ENVOUTFILE
+    echo ""$($DOCKER_CMD ps)"" >> $ENVOUTFILE
+  fi
+}
+
+get_composer_info() 
+{
+  echo ""Composer Information"" >> $ENVOUTFILE",80,2018-01-15 10:19:50,https://api.github.com/repos/hyperledger/composer-tools/pulls/comments/161013287,https://github.com/hyperledger/composer-tools/pull/85#discussion_r161013287,mbwhite
