url issues,url_api comment,url_html comment,user create comment,body,created_at,updated_at
https://api.github.com/repos/hyperledger/blockchain-explorer/issues/28,https://api.github.com/repos/hyperledger/blockchain-explorer/issues/comments/472838859,https://github.com/hyperledger/blockchain-explorer/pull/28#issuecomment-472838859,stale[bot],"Please use gerrit for the changes, see [documentation here](https://github.com/hyperledger/blockchain-explorer/blob/master/CONTRIBUTING.md) thank you
",2019-03-14 12:50:18,2019-03-14 12:50:18
https://api.github.com/repos/hyperledger/blockchain-explorer/issues/28,https://api.github.com/repos/hyperledger/blockchain-explorer/issues/comments/473530083,https://github.com/hyperledger/blockchain-explorer/pull/28#issuecomment-473530083,stale[bot],"Please use gerrit for the changes, see [documentation here](https://github.com/hyperledger/blockchain-explorer/blob/master/CONTRIBUTING.md) thank you
",2019-03-16 13:27:31,2019-03-16 13:27:31
https://api.github.com/repos/hyperledger/blockchain-explorer/issues/27,https://api.github.com/repos/hyperledger/blockchain-explorer/issues/comments/465132624,https://github.com/hyperledger/blockchain-explorer/pull/27#issuecomment-465132624,nfrunza,"Please use gerrit for the changes,
https://github.com/hyperledger/blockchain-explorer/blob/master/CONTRIBUTING.md#gerrit


On Tue, Feb 19, 2019 at 8:12 AM Edi Sinovcic <notifications@github.com>
wrote:

> For docker deployment exposed port is 8090 instead of mentioned 8080.
>
> Change in README or in deploy_explorer.sh is needed.
>
> I've updated deploy_run_explorer function to 8080:8080 so internal and
> external port is the same and it's the one used in documentation.
> ------------------------------
> You can view, comment on, or merge this pull request online at:
>
>   https://github.com/hyperledger/blockchain-explorer/pull/27
> Commit Summary
>
>    - Update deploy_explorer.sh
>
> File Changes
>
>    - *M* deploy_explorer.sh
>    <https://github.com/hyperledger/blockchain-explorer/pull/27/files#diff-0>
>    (4)
>
> Patch Links:
>
>    - https://github.com/hyperledger/blockchain-explorer/pull/27.patch
>    - https://github.com/hyperledger/blockchain-explorer/pull/27.diff
>
> —
> You are receiving this because you are subscribed to this thread.
> Reply to this email directly, view it on GitHub
> <https://github.com/hyperledger/blockchain-explorer/pull/27>, or mute the
> thread
> <https://github.com/notifications/unsubscribe-auth/AKjK1Xwu79JXrWd1tw3AQ0j0eAFLizvOks5vO_hQgaJpZM4bC7zB>
> .
>


-- 
Nik Frunza
",2019-02-19 13:43:49,2019-02-19 13:43:49
https://api.github.com/repos/hyperledger/blockchain-explorer/issues/26,https://api.github.com/repos/hyperledger/blockchain-explorer/issues/comments/464584869,https://github.com/hyperledger/blockchain-explorer/pull/26#issuecomment-464584869,nfrunza,"Please use gerrit for commits, create a jira and description for the needed
changes

Create a LFID, if you do not have one: https://identity.linuxfoundation.org

gerrit: https://gerrit.hyperledger.org

jira:
https://jira.hyperledger.org/secure/RapidBoard.jspa?rapidView=155&projectKey=BE

On Sun, Feb 17, 2019 at 10:28 AM FlorianBoyaka <notifications@github.com>
wrote:

> Removed all the : (colons) before each variable name.
> ------------------------------
> You can view, comment on, or merge this pull request online at:
>
>   https://github.com/hyperledger/blockchain-explorer/pull/26
> Commit Summary
>
>    - Update explorerpg.sql
>
> File Changes
>
>    - *M* app/persistence/fabric/postgreSQL/db/explorerpg.sql
>    <https://github.com/hyperledger/blockchain-explorer/pull/26/files#diff-0>
>    (28)
>
> Patch Links:
>
>    - https://github.com/hyperledger/blockchain-explorer/pull/26.patch
>    - https://github.com/hyperledger/blockchain-explorer/pull/26.diff
>
> —
> You are receiving this because you are subscribed to this thread.
> Reply to this email directly, view it on GitHub
> <https://github.com/hyperledger/blockchain-explorer/pull/26>, or mute the
> thread
> <https://github.com/notifications/unsubscribe-auth/AKjK1U_vG8yX2wEOZrom_7lIEEU1gh3Pks5vOZ9EgaJpZM4a_tXu>
> .
>


-- 
Nik Frunza
",2019-02-18 04:59:11,2019-02-18 04:59:11
https://api.github.com/repos/hyperledger/blockchain-explorer/issues/25,https://api.github.com/repos/hyperledger/blockchain-explorer/issues/comments/461307837,https://github.com/hyperledger/blockchain-explorer/pull/25#issuecomment-461307837,stale[bot],"Please use gerrit for the changes, see [documentation here](https://github.com/hyperledger/blockchain-explorer/blob/master/CONTRIBUTING.md) thank you
",2019-02-07 06:56:07,2019-02-07 06:56:07
https://api.github.com/repos/hyperledger/blockchain-explorer/issues/25,https://api.github.com/repos/hyperledger/blockchain-explorer/issues/comments/462023692,https://github.com/hyperledger/blockchain-explorer/pull/25#issuecomment-462023692,stale[bot],"Please use gerrit for the changes, see [documentation here](https://github.com/hyperledger/blockchain-explorer/blob/master/CONTRIBUTING.md) thank you
",2019-02-09 08:02:18,2019-02-09 08:02:18
https://api.github.com/repos/hyperledger/blockchain-explorer/issues/24,https://api.github.com/repos/hyperledger/blockchain-explorer/issues/comments/446986200,https://github.com/hyperledger/blockchain-explorer/pull/24#issuecomment-446986200,nfrunza,"Please use gerrit for the changes , see
https://github.com/hyperledger/blockchain-explorer/blob/master/CONTRIBUTING.md

thank you, if you need more assistance please let me know


Nik

On Thu, Dec 13, 2018 at 6:24 AM sunyoubo <notifications@github.com> wrote:

> add troubleshoot
> ------------------------------
> You can view, comment on, or merge this pull request online at:
>
>   https://github.com/hyperledger/blockchain-explorer/pull/24
> Commit Summary
>
>    - Update TROUBLESHOOT.md
>
> File Changes
>
>    - *M* TROUBLESHOOT.md
>    <https://github.com/hyperledger/blockchain-explorer/pull/24/files#diff-0>
>    (52)
>
> Patch Links:
>
>    - https://github.com/hyperledger/blockchain-explorer/pull/24.patch
>    - https://github.com/hyperledger/blockchain-explorer/pull/24.diff
>
> —
> You are receiving this because you are subscribed to this thread.
> Reply to this email directly, view it on GitHub
> <https://github.com/hyperledger/blockchain-explorer/pull/24>, or mute the
> thread
> <https://github.com/notifications/unsubscribe-auth/AKjK1ZgXzKNdvyV8b1lfe92KiVYw-4SJks5u4jjogaJpZM4ZRb9V>
> .
>


-- 
Nik Frunza
",2018-12-13 14:24:54,2018-12-13 14:24:54
https://api.github.com/repos/hyperledger/blockchain-explorer/issues/24,https://api.github.com/repos/hyperledger/blockchain-explorer/issues/comments/447194447,https://github.com/hyperledger/blockchain-explorer/pull/24#issuecomment-447194447,sunyoubo,"> Please use gerrit for the changes , see https://github.com/hyperledger/blockchain-explorer/blob/master/CONTRIBUTING.md thank you, if you need more assistance please let me know Nik
> […](#)
> On Thu, Dec 13, 2018 at 6:24 AM sunyoubo ***@***.***> wrote: add troubleshoot ------------------------------ You can view, comment on, or merge this pull request online at: #24 Commit Summary - Update TROUBLESHOOT.md File Changes - *M* TROUBLESHOOT.md <https://github.com/hyperledger/blockchain-explorer/pull/24/files#diff-0> (52) Patch Links: - https://github.com/hyperledger/blockchain-explorer/pull/24.patch - https://github.com/hyperledger/blockchain-explorer/pull/24.diff — You are receiving this because you are subscribed to this thread. Reply to this email directly, view it on GitHub <#24>, or mute the thread <https://github.com/notifications/unsubscribe-auth/AKjK1ZgXzKNdvyV8b1lfe92KiVYw-4SJks5u4jjogaJpZM4ZRb9V> .
> -- Nik Frunza

thank you very much, I get it",2018-12-14 02:44:19,2018-12-14 02:44:19
https://api.github.com/repos/hyperledger/blockchain-explorer/issues/21,https://api.github.com/repos/hyperledger/blockchain-explorer/issues/comments/441237231,https://github.com/hyperledger/blockchain-explorer/pull/21#issuecomment-441237231,nfrunza,"Please see
https://github.com/hyperledger/blockchain-explorer/blob/master/CONTRIBUTING.md
thank you


On Wed, Nov 21, 2018 at 1:24 PM Mathilde Ffrench <notifications@github.com>
wrote:

> ... by using Postgre entrypoint feature as described here :
> https://hub.docker.com/_/postgres/ (https://hub.docker.com/_/postgres/)
>
> Then I'm able to run Hyperledger Explorer as follow :
>
> version: '2.1'
>
> networks:
>   mynetwork.com:
>     name: mynetwork.com
>
> services:
>
>   explorerdb.mynetwork.com:
>     image: mffrench/explorer-db:0.3.5.1
>     container_name: explorerdb.mynetwork.com
>     hostname: explorerdb.mynetwork.com
>     environment:
>       - DATABASE_DATABASE=fabricexplorer
>       - DATABASE_USERNAME=hppoc
>       - DATABASE_PASSWORD=password
>     command: bash -c ""cp /opt/createdb.sh /docker-entrypoint-initdb.d && /docker-entrypoint.sh postgres""
>     networks:
>       - mynetwork.com
>
>   explorer.mynetwork.com:
>     image: mffrench/explorer:0.3.5.1
>     container_name: explorer.mynetwork.com
>     hostname: explorer.mynetwork.com
>     environment:
>       - DATABASE_HOST=explorerdb.mynetwork.com
>       - DATABASE_USERNAME=hppoc
>       - DATABASE_PASSWD=password
>     volumes:
>       - ./explorer-config/config.json:/opt/explorer/app/platform/fabric/config.json
>       - ./crypto-config:/tmp/crypto
>     command: sh -c ""sleep 16 && node /opt/explorer/main.js && tail -f /dev/null""
>     ports:
>       - 8090:8080
>     networks:
>      - mynetwork.com
>
> ------------------------------
> You can view, comment on, or merge this pull request online at:
>
>   https://github.com/hyperledger/blockchain-explorer/pull/21
> Commit Summary
>
>    - enable db conf for simplified docker-compose
>    - remove faulty sql
>
> File Changes
>
>    - *M* app/persistence/postgreSQL/db/createdb.sh
>    <https://github.com/hyperledger/blockchain-explorer/pull/21/files#diff-0>
>    (74)
>    - *M* app/persistence/postgreSQL/db/explorerpg.sql
>    <https://github.com/hyperledger/blockchain-explorer/pull/21/files#diff-1>
>    (2)
>
> Patch Links:
>
>    - https://github.com/hyperledger/blockchain-explorer/pull/21.patch
>    - https://github.com/hyperledger/blockchain-explorer/pull/21.diff
>
> —
> You are receiving this because you are subscribed to this thread.
> Reply to this email directly, view it on GitHub
> <https://github.com/hyperledger/blockchain-explorer/pull/21>, or mute the
> thread
> <https://github.com/notifications/unsubscribe-auth/AKjK1TxoHnMooA-WObuwgWlnPVy_mvEHks5uxZpbgaJpZM4Ytq6o>
> .
>


-- 
Nik Frunza
",2018-11-23 13:08:58,2018-11-23 13:08:58
https://api.github.com/repos/hyperledger/blockchain-explorer/issues/20,https://api.github.com/repos/hyperledger/blockchain-explorer/issues/comments/423013075,https://github.com/hyperledger/blockchain-explorer/pull/20#issuecomment-423013075,ryjones,"Thanks for the contribution! However, this is a read-only mirror. please read the [contribution guide](http://hyperledger-fabric.readthedocs.io/en/release-1.1/CONTRIBUTING.html). Also, feel free to join us on [chat!](https://chat.hyperledger.org/channel/fabric)",2018-09-20 01:49:55,2018-09-20 01:49:55
