name repository,creator user,url_html issue,url_api issue,title,body,state,pull request,data open,updated at
api,andyxning,https://github.com/kubernetes/api/pull/11,https://api.github.com/repos/kubernetes/api/issues/11,add message file to node,"This PR is a first part for adding message when cordon/uncordon/drain a node for kubernetes. For more info please take a look at [Kubernetes #55527](https://github.com/kubernetes/kubernetes/issues/55527).


/cc @smarterclayton @caesarxuchao @brendandburns ",closed,True,2017-11-22 16:44:53,2017-11-23 02:41:07
api,chakri-nelluri,https://github.com/kubernetes/api/issues/12,https://api.github.com/repos/kubernetes/api/issues/12,ScaleIOPersistentVolumeSource not available in release-1.8.2 tag & release-1.8 branch.,"# k8s.io/kubernetes/pkg/api/v1
../../../.go/src/k8s.io/kubernetes/pkg/api/v1/defaults.go:380: undefined: ""k8s.io/api/core/v1"".ScaleIOPersistentVolumeSource
../../../.go/src/k8s.io/kubernetes/pkg/api/v1/zz_generated.conversion.go:3172: undefined: ""k8s.io/api/core/v1"".ScaleIOPersistentVolumeSource
../../../.go/src/k8s.io/kubernetes/pkg/api/v1/zz_generated.conversion.go:4463: undefined: ""k8s.io/api/core/v1"".ScaleIOPersistentVolumeSource
../../../.go/src/k8s.io/kubernetes/pkg/api/v1/zz_generated.conversion.go:4478: undefined: ""k8s.io/api/core/v1"".ScaleIOPersistentVolumeSource
../../../.go/src/k8s.io/kubernetes/pkg/api/v1/zz_generated.conversion.go:4482: undefined: ""k8s.io/api/core/v1"".ScaleIOPersistentVolumeSource
../../../.go/src/k8s.io/kubernetes/pkg/api/v1/zz_generated.conversion.go:4497: undefined: ""k8s.io/api/core/v1"".ScaleIOPersistentVolumeSource
make[3]: *** [armada/armada] Error 2
",closed,False,2017-11-29 02:36:14,2017-12-20 06:56:39
api,spiffxp,https://github.com/kubernetes/api/pull/13,https://api.github.com/repos/kubernetes/api/issues/13,Add code-of-conduct.md,"Refer to kubernetes/community as authoritative source for code of conduct

ref: kubernetes/community#1527",closed,True,2017-12-20 18:31:13,2017-12-20 20:13:08
api,LiliC,https://github.com/kubernetes/api/issues/14,https://api.github.com/repos/kubernetes/api/issues/14,Update outdated description of the repo,"Currently the description at the top of this repo seems to be outdated, at least the ""Soon-to-be"" part:

> Soon-to-be the canonical location of the Kubernetes API definition.

cc @lavalamp ",closed,False,2018-01-14 20:35:05,2018-01-17 17:35:47
api,jessfraz,https://github.com/kubernetes/api/issues/15,https://api.github.com/repos/kubernetes/api/issues/15,Create a SECURITY_CONTACTS file.,"As per the email sent to kubernetes-dev[1], please create a SECURITY_CONTACTS
file.

The template for the file can be found in the kubernetes-template repository[2].
A description for the file is in the steering-committee docs[3], you might need
to search that page for ""Security Contacts"".

Please feel free to ping me on the PR when you make it, otherwise I will see when
you close this issue. :)

Thanks so much, let me know if you have any questions.

(This issue was generated from a tool, apologies for any weirdness.)

[1] https://groups.google.com/forum/#!topic/kubernetes-dev/codeiIoQ6QE
[2] https://github.com/kubernetes/kubernetes-template-project/blob/master/SECURITY_CONTACTS
[3] https://github.com/kubernetes/community/blob/master/committee-steering/governance/sig-governance-template-short.md
",closed,False,2018-05-24 14:43:07,2018-06-02 04:20:15
api,MrHohn,https://github.com/kubernetes/api/issues/16,https://api.github.com/repos/kubernetes/api/issues/16,v1.11.0-beta.X releases does not exist,"From https://github.com/kubernetes/kubernetes/releases, both `v1.11.0-beta.1` and `v1.11.0-beta.0` are tagged in kubernetes/kubernetes, would the same version be tagged here as well? I did see the alpha one (e.g. `kubernetes-1.11.0-alpha.2`) but not beta.

(We are experiencing some compilation issue while updating vendor.)",closed,False,2018-06-01 17:10:11,2018-06-08 19:57:50
api,brianredbeard,https://github.com/kubernetes/api/pull/17,https://api.github.com/repos/kubernetes/api/issues/17,doc: Clarifying state of the API schema,"Previously this README.md stated that in the future, this repo would
contain the schema for the API server.  At this point it squarely does
and is regularly receiving protobuf generated defitions which are
critical to many Kubernetes components.

Sorry, we do not accept changes directly against this repository. Please see 
CONTRIBUTING.md for information on where and how to contribute instead.
",closed,True,2018-08-27 16:43:59,2018-08-27 16:45:46
api,joelsmith,https://github.com/kubernetes/api/pull/21,https://api.github.com/repos/kubernetes/api/issues/21,Update embargo doc link in SECURITY_CONTACTS and change PST to PSC,See https://github.com/kubernetes/security/issues/8 for more information,closed,True,2019-03-08 17:52:05,2019-03-09 01:18:34
api,dongqi1990,https://github.com/kubernetes/api/pull/22,https://api.github.com/repos/kubernetes/api/issues/22,B 1.13.2,"Sorry, we do not accept changes directly against this repository. Please see
CONTRIBUTING.md for information on where and how to contribute instead.
",closed,True,2019-03-13 10:14:37,2019-03-13 10:15:05
api,BuddhiWathsala,https://github.com/kubernetes/api/issues/23,https://api.github.com/repos/kubernetes/api/issues/23,Ingress failed to list *v1beta1.Ingress: ingresses.extensions is forbidden,"I have used `extensions/v1beta1` library to create ingress in my operator. I'm using `operator-sdk` to develop the operator. Here is the ingress structure creation code I have used.
```
func (reconcileSiddhiProcess *ReconcileSiddhiProcess) loadBalancerForSiddhiProcess(m *siddhiv1alpha1.SiddhiProcess) *extensionsv1beta1.Ingress {
	ingress := &extensionsv1beta1.Ingress{
		TypeMeta: metav1.TypeMeta{
			APIVersion: ""extensions/v1beta1"",
			Kind:       ""Ingress"",
		},
		ObjectMeta: metav1.ObjectMeta{
			Name:      m.Name,
			Namespace: m.Namespace,
			Annotations: map[string]string{
				""kubernetes.io/ingress.class"": ""nginx"",
				""nginx.ingress.kubernetes.io/rewrite-target"": ""/"",
				""nginx.ingress.kubernetes.io/ssl-redirect"": ""false"",
				""nginx.ingress.kubernetes.io/force-ssl-redirect"": ""false"",
				""nginx.ingress.kubernetes.io/ssl-passthrough"": ""true"",
				""nginx.ingress.kubernetes.io/affinity"": ""cookie"",
				""nginx.ingress.kubernetes.io/session-cookie-name"": ""route"",
				""nginx.ingress.kubernetes.io/session-cookie-hash"": ""sha1"",
			},
		},
		Spec: extensionsv1beta1.IngressSpec{
			Rules: []extensionsv1beta1.IngressRule{
				{
					IngressRuleValue: extensionsv1beta1.IngressRuleValue{
						HTTP: &extensionsv1beta1.HTTPIngressRuleValue{
							Paths: []extensionsv1beta1.HTTPIngressPath{
								{
									Path:    ""/"",
									Backend: extensionsv1beta1.IngressBackend{ServiceName: m.Name, ServicePort: intstr.IntOrString{Type: Int, IntVal: 8006}},
								},
							},
						},
					},
				},
			},
		},
	}
```
When I build the operator image and deploy in my `minikube` cluster and the Service and Deployment created successfully. But Ingress did not create and gives an error like below.

```
E0401 15:22:25.956017  1 reflector.go:134] sigs.k8s.io/controller-runtime/pkg/cache/internal/informers_map.go:196: Failed to list *v1beta1.Ingress: ingresses.extensions is forbidden: User ""system:serviceaccount:default:siddhi-operator"" cannot list resource ""ingresses"" in API group ""extensions"" in the namespace ""default""
```

I just change the namespace and do it. But it also gives the same error.
",open,False,2019-04-01 15:52:22,2019-04-01 15:52:22
